confidence,file_name,transcript
0.6096339821815491,sample1044-25818-20200501-1110.wav,supposed to happen and 2:40 to 1 to 5:45.
0.8273029923439026,sample820-25818-20200501-0911.wav,all right the process of overhauling we have three lines ones closest to 37th North Street as well on the beach side of the building that's been locked on second floor expensive there as well with all companies were
0.8469858169555664,sample315-25818-20200501-1509.wav,what happened to medicube response 30 Adams Ave General sickness and into meta 2:30 out of Staff General sickness check the brakes just box 3211 Lexington Street at Milton Street
0.6933261752128601,sample1290-25818-20200501-1310.wav,watch that there are a couple of homeless body's findings when speaking on at the plane those okay walk over here see what
0.7023255825042725,sample503-25818-20200501-0113.wav,and call you I don't know if your videos cutting out I'm sure they have that beautiful
0.6741967797279358,sample1203-25818-20200501-0741.wav,Alpha
0.8434619307518005,sample345-25818-20200501-0712.wav,342 Hanover Street looks like an angry customer white male Verizon gray jacket Buju crash in a store
0.7370980381965637,sample345-25818-20200501-0712.wav, and I called them said it was a homeless mail in her walk we would be shedding and no further information as of now just now went in the call center before
0.6634998321533203,sample1173-25818-20200501-0741.wav,Backstreet apartments ratings
0.9128386378288269,sample561-25818-20200501-1409.wav,hold on
0.9128385782241821,sample452-25818-20200501-0841.wav,919-329-0833
0.6684237718582153,sample240-25818-20200501-0213.wav,yes sir Apartments off
0.7356547713279724,sample374-25818-20200501-1140.wav,check something okay thanks. See you at
0.7211219072341919,sample979-25818-20200501-0143.wav,one medium see 19554
0.789935827255249,sample675-25818-20200501-1439.wav,Sunday 16th Avenue Boston to afford ft-16 it's going to be on the left side by the entrance Samantha South
0.6398865580558777,sample764-25818-20200501-1210.wav,allowed or something
0.6107366681098938,sample293-25818-20200501-1509.wav,cross streets having a retention unconscious 44
0.7063302993774414,sample23-25818-20200501-0413.wav,and pull it off and just pull up in one friend
0.5515758395195007,sample23-25818-20200501-0413.wav, employee on location getting created
0.6997470855712891,sample532-25818-20200501-0113.wav,15 South Austin Street 58th Street South Boston Red Sox 713 a street and natural Street 0 1 0 8
0.6213902831077576,sample324-25818-20200501-1509.wav,spirithoods freshly one looks like they're going to reach out
0.584299623966217,sample811-25818-20200501-0911.wav,for a little out of 15 hold off on that hold off on Apple
0.8382395505905151,sample811-25818-20200501-0911.wav, okay
0.7732216715812683,sample1098-25818-20200501-0811.wav,1 Sumner Street at Lyman Street for person filling space and just bring a medic one the corner of Sumner Street in Lyman Street for Christmas feelings pink nearest box number seven being mistreated language
0.7072798609733582,sample550-25818-20200501-1409.wav,around 3:35 in Bravos will 7 a.m. trying to get a little further off of email
0.6451380252838135,sample550-25818-20200501-1409.wav, for accident at 4 in our West settlement
0.7084903717041016,sample1142-25818-20200501-1339.wav,they start to finish our best for anything but give me an update an airport
0.5616527199745178,sample944-25818-20200501-1011.wav,patient free attention they can three conversations three zero nine fifty-one
0.7875808477401733,sample944-25818-20200501-1011.wav, 825
0.6485949158668518,sample185-25818-20200501-1040.wav,on the other cancel missing persons
0.7506891489028931,sample185-25818-20200501-1040.wav, it's the same mail. Brian or siren red menace menace okay thanks
0.6395062208175659,sample711-25818-20200501-0243.wav,off
0.7728636264801025,sample127-25818-20200501-0941.wav,42
0.6515349745750427,sample715-25818-20200501-1210.wav,the off of the f27
0.724985659122467,sample156-25818-20200501-1040.wav,not a cardiac arrest respiratory
0.6388700008392334,sample583-25818-20200501-1409.wav,not enough to place I can go
0.5341091752052307,sample1191-25818-20200501-0741.wav,29 college students in college
0.6277266144752502,sample399-25818-20200501-1140.wav,how many people
0.7991723418235779,sample423-25818-20200501-0841.wav,get out of this all right I have a second arrival
0.6904953122138977,sample423-25818-20200501-0841.wav, I haven't
0.6259593367576599,sample994-25818-20200501-0143.wav,thanks classes will be seventeen
0.7454116940498352,sample218-25818-20200501-0612.wav,Public Health reporting amounts of property
0.7722504138946533,sample1272-25818-20200501-1310.wav,at approximately 1330 to 1400 myself along with these one and the cat will be in the area
0.8153817057609558,sample1133-25818-20200501-1339.wav,we're going to make that for you
0.6607592701911926,sample935-25818-20200501-1011.wav,"Shell station, questions"
0.8390346765518188,sample860-25818-20200501-0044.wav,Washington Street Jamaica Plain your Xbox 255 Washington Street 00 nineteen
0.8603835105895996,sample226-25818-20200501-0612.wav,thank you
0.7874553799629211,sample63-25818-20200501-1240.wav,question mark
0.7265399098396301,sample1013-25818-20200501-0343.wav,20 Old Road 316
0.6077667474746704,sample1075-25818-20200501-0811.wav,hold on Santa Claus
0.653892993927002,sample119-25818-20200501-0941.wav,2012 15:33 neighbor Street on the phone number unit 505 the medically advised to review
0.783669650554657,sample620-25818-20200501-0313.wav,do you allow you to run into a moment check the Roman self right now there's nothing hey we don't see a fall into something else here
0.9128385186195374,sample620-25818-20200501-0313.wav, okay got it thank you
0.7709333300590515,sample168-25818-20200501-1040.wav,the one on the left
0.734490692615509,sample698-25818-20200501-0243.wav,you know check on a 7 plus new and someone called the plan available in the trash yes
0.5490442514419556,sample1000-25818-20200501-0143.wav,going for sixteen dollars an ounce
0.7095961570739746,sample1000-25818-20200501-0143.wav, no
0.7681937217712402,sample1261-25818-20200501-1310.wav,for 1 second
0.8264836668968201,sample987-25818-20200501-0143.wav,Boston direct box 1598 hemenway Street at Gainsborough Street zero one twenty-two
0.46482986211776733,sample430-25818-20200501-0841.wav,by the park plug out here
0.682309627532959,sample1182-25818-20200501-0741.wav,there is always open windows from the outside we just trying to confirm the actual box
0.8152217864990234,sample590-25818-20200501-1409.wav,exactly one that's all the elevator 81 Essex Street Boston nearest box 1432 Hampton Inn Essex Street 1405
0.8297253847122192,sample590-25818-20200501-1409.wav, I will cancel it
0.5365329384803772,sample590-25818-20200501-1409.wav, fortunately
0.8040094375610352,sample145-25818-20200501-1040.wav,and then of course the first point of contact
0.6996173858642578,sample1029-25818-20200501-1110.wav,certainly there's some debris in the road from South Towing on your birth mother constructive thoughts
0.44874340295791626,sample917-25818-20200501-0642.wav,28th March 2018
0.7886266708374023,sample738-25818-20200501-1210.wav,mango 12
0.7394068837165833,sample629-25818-20200501-1439.wav,four thousand maintenance and see how soon they can get a major child
0.7410849928855896,sample926-25818-20200501-1011.wav,to have enough fight wanted to pay this experiment uses
0.5368084907531738,sample1120-25818-20200501-1339.wav,1.53
0.6433013081550598,sample70-25818-20200501-1240.wav,yes
0.620882511138916,sample367-25818-20200501-1140.wav,Thursday
0.7638635039329529,sample1058-25818-20200501-1110.wav,how much percent is burning paper on the topic there
0.725211501121521,sample253-25818-20200501-0213.wav,three levels with the 4th floor of 740 North West Los Angeles
0.7382357120513916,sample196-25818-20200501-0612.wav,324
0.8184399008750916,sample196-25818-20200501-0612.wav, thank you for calling Blair Hartford Street
0.7336136102676392,sample309-25818-20200501-1509.wav,"I'll just be the sensor that just says that when you refer to it though and they take your report you want to all these responses yeah so we refer to the CFO and then they called me and said to send someone else off, things are"
0.9043057560920715,sample309-25818-20200501-1509.wav, okay.
0.638603925704956,sample666-25818-20200501-1439.wav,585 response to the respiratory one they are very Street in Hyde Park one night years ago Gramercy department number for K5
0.827522873878479,sample441-25818-20200501-0841.wav,she's Kelly selling for one on the orders Kelly Kelly a second alarm 55193
0.7222933173179626,sample789-25818-20200501-0911.wav,starting in the watch
0.7267191410064697,sample1102-25818-20200501-0811.wav,34223 alpha bravo yep so
0.7290406823158264,sample359-25818-20200501-0712.wav,well the cuts around back getting might have went through
0.7801806330680847,sample359-25818-20200501-0712.wav, okay so 192 Warren the building to call this out there there's a camera on the walls they may have come through them yes 19193
0.47651511430740356,sample777-25818-20200501-0442.wav,can I talk.
0.6975659132003784,sample1151-25818-20200501-1339.wav,I am showing up in California
0.697775661945343,sample30-25818-20200501-0413.wav,organize phone
0.6040695905685425,sample802-25818-20200501-0911.wav,went off and said like to what
0.8033225536346436,sample802-25818-20200501-0911.wav, the driveway this
0.7141653299331665,sample749-25818-20200501-1210.wav,CPW over to the Broadway streets out of the high school just before the entrance to the garage to the library the trash bin several bags of back
0.6939880847930908,sample658-25818-20200501-1439.wav,strip advise the rally of potatoes has been complete all through facets except each one will be clear in your budget obviously
0.6992309093475342,sample262-25818-20200501-0213.wav,and looks like someone was Finding on the second floor and no apartment Midtown.
0.761005163192749,sample657-25818-20200501-1439.wav,15120 Huntington Avenue Boston latter fifteen and his own magical 120 Huntington Avenue Boston nearest box 1563 Huntington Ave in West Newton Street 14th
0.6128763556480408,sample746-25818-20200501-1210.wav,Grammy transgression National cooperative and subscribe
0.6214748620986938,sample891-25818-20200501-0044.wav,I will fill up the last Twenty One can't
0.5094596147537231,sample891-25818-20200501-0044.wav, 2012
0.7123054265975952,sample470-25818-20200501-0841.wav,one of yours up at the clouds calling out if they want
0.6803281307220459,sample778-25818-20200501-0442.wav,the outside locations
0.6905689835548401,sample958-25818-20200501-1011.wav,do you want a survey in the district
0.8257639408111572,sample401-25818-20200501-1140.wav,no
0.6880785822868347,sample401-25818-20200501-1140.wav, Clarence you don't want the same 11/28
0.6360445022583008,sample401-25818-20200501-1140.wav, waterfall
0.5418494939804077,sample1210-25818-20200501-0741.wav,144
0.7279630303382874,sample1160-25818-20200501-1339.wav,for 558 just be up there is a Home Depot you guys all over the place
0.803448498249054,sample572-25818-20200501-1409.wav,broke up with magic
0.7486736178398132,sample966-25818-20200501-1011.wav,second one I cancel if you like 3 to 1
0.6281300187110901,sample356-25818-20200501-0712.wav,I'm actually all channels are affected.
0.6018344163894653,sample1057-25818-20200501-1110.wav,call tomorrow. But there's not many universities imagining that plate vehicle description
0.7658013105392456,sample368-25818-20200501-1140.wav,well as you want
0.7601500153541565,sample669-25818-20200501-1439.wav,"for division one emails 1929 RAV4 respiratory to 1212 Commonwealth Avenue once you once you, have a safe, 3 on the first division one"
0.6379913091659546,sample669-25818-20200501-1439.wav, people respond at 12.
0.5250396728515625,sample1221-25818-20200501-0542.wav,4030
0.569736123085022,sample510-25818-20200501-0113.wav,want to do that occasionally outside Mandel 10 and through the morning
0.5665082335472107,sample1283-25818-20200501-1310.wav,this is like scratches out very often
0.8044297099113464,sample306-25818-20200501-1509.wav,but
0.750009298324585,sample833-25818-20200501-0911.wav,I was just updated by the inspector That's Heavy TV box should be here soon for the displaced residents
0.8746698498725891,sample833-25818-20200501-0911.wav, and I think it's
0.774380624294281,sample833-25818-20200501-0911.wav, explain everything 55 a medical assistance 940 Parker Street Jamaica Plain your Xbox to 390 for each Square 0 9 0 1
0.6822940111160278,sample929-25818-20200501-1011.wav,well before you take me off the 541 River Street
0.7131639719009399,sample1250-25818-20200501-1310.wav,and it's going to be 10:41 until you can clearly now I'm going to have one for you it's going to be 11 p.m.
0.490415096282959,sample737-25818-20200501-1210.wav,thank you.
0.6855484843254089,sample105-25818-20200501-0941.wav,Matthew the
0.6687873601913452,sample105-25818-20200501-0941.wav, that's used for needs and a baby out in the apartment the next called her and told her that the mother's boyfriend is heading Melissa his mother woke from a
0.5976802110671997,sample918-25818-20200501-0642.wav,cross Trek c m s n 27 Norman
0.6250224709510803,sample918-25818-20200501-0642.wav, 725 hours in San Jose
0.6389178037643433,sample174-25818-20200501-1040.wav,salsa salsa for West Springfield in Warren Street
0.6912139058113098,sample684-25818-20200501-0243.wav,can I help you
0.7520976662635803,sample602-25818-20200501-0313.wav,perjury in the lobby BBB District thirteen and forty-seven
0.6271653175354004,sample1026-25818-20200501-1110.wav,to confirm that we department for 6
0.8320266604423523,sample1111-25818-20200501-1339.wav,yep go ahead a light-skinned black male about five 8 we're in the Northeast puffy jacket off you went across the other side of the T Station on the road and jumped on a train list
0.5998383164405823,sample988-25818-20200501-0143.wav,that ongoing issues. Go right on it to prevent this but now you can head back and it's just
0.6177659034729004,sample41-25818-20200501-1240.wav,we having all these cars are similar to the medications they seemed a little days off
0.8253241777420044,sample204-25818-20200501-0612.wav,good morning to everyone
0.7217950820922852,sample181-25818-20200501-1040.wav,what is out of service NBC a escape hatch on 7th Street
0.837681770324707,sample419-25818-20200501-1140.wav,medic 460 Seminary Ave with Southwest body building room 3724 a fault 442-8167 area code metaphor has Seminary out
0.644631028175354,sample419-25818-20200501-1140.wav, medical responding 11:30 then
0.822934091091156,sample419-25818-20200501-1140.wav, what's called an erratic it's going to be 93 Northbound fascinated 527-4257 comes back to a Dodge pickup truck
0.6983007192611694,sample940-25818-20200501-1011.wav,I don't have a m s responsible refinance cancel them at 9:40
0.6003620624542236,sample1146-25818-20200501-1339.wav,call five zero
0.8720264434814453,sample554-25818-20200501-1409.wav,you take me off at Harrison Ave and that's our street trying to break it down home and they camp in hand and kirlyam reach out to Public Works jobs they're going to take as much stuff as they can but it's probably going to be about a leftover stuff they can send someone by here to pick up whatever remaining crashes in opposite 200 Harrison Ave right at the corner of Harrison and that's officer
0.8449957966804504,sample1239-25818-20200501-1310.wav,back on our own covid-19 complex
0.8470532894134521,sample468-25818-20200501-0841.wav,and then your assignment a second alarm to
0.7651857137680054,sample889-25818-20200501-0044.wav,we have emm
0.7733295559883118,sample320-25818-20200501-1509.wav,I printed messages since May eleventh
0.9128386378288269,sample320-25818-20200501-1509.wav, perfect.
0.7719640731811523,sample27-25818-20200501-0413.wav,for dinner table have that way
0.7146384119987488,sample1071-25818-20200501-1110.wav,I said usually streets for 575 Boylston Street for 6
0.5266745686531067,sample1071-25818-20200501-1110.wav, this is 4 second 1 5 7
0.7079499363899231,sample297-25818-20200501-1509.wav,thank you go ahead
0.8189141154289246,sample760-25818-20200501-1210.wav,negative we spoke to the answering service for the sprinkler company they said they would get it to the service department to get some right out but we do not have any
0.9128385782241821,sample760-25818-20200501-1210.wav, previous
0.7927878499031067,sample508-25818-20200501-0113.wav,all right
0.8564061522483826,sample370-25818-20200501-1140.wav,Sonata 15 a structure fire 575 Boylston Street Boston matter of his game a structure fire 575 Boylston Street Boston Red Sox won five seven am I have delivery
0.612500011920929,sample244-25818-20200501-0213.wav,that's harming sure they were at 75475 for originally and they saw the station comes out and says
0.6581552624702454,sample244-25818-20200501-0213.wav, good morning sir
0.6456749439239502,sample244-25818-20200501-0213.wav, mr6
0.6948113441467285,sample19-25818-20200501-0413.wav,I don't see here for moving around on the first floor
0.5120062232017517,sample19-25818-20200501-0413.wav, 4 + 70%
0.6632360219955444,sample456-25818-20200501-0841.wav,Tekken 4 minutes for a response 62 Sheffield Road for muscle growth engine 4matic 362 Sheffield Road for possible stroke their socks 269 Highland cross the street
0.805251955986023,sample1208-25818-20200501-0741.wav,as far as very Pagan okay
0.6263542175292969,sample1004-25818-20200501-0143.wav,burning stored him
0.6461141705513,sample1004-25818-20200501-0143.wav, say what
0.7864487171173096,sample900-25818-20200501-0642.wav,clearly I actually supervisors to notify the wait for fallback
0.6954057216644287,sample624-25818-20200501-0313.wav,Harding Street Holliston call from my son's known since his heroin
0.6801885962486267,sample624-25818-20200501-0313.wav, unknown what what is complained as she says it's just outside walking for the chemistry I'm sorry six board and it doesn't window tints there
0.5764052271842957,sample99-25818-20200501-0941.wav,batteries from on to you wanted to see what they cover
0.6438103318214417,sample99-25818-20200501-0941.wav, good morning 5 to 2 formative return vehicle
0.7679322361946106,sample67-25818-20200501-1240.wav,the ISTA want to reach out to the school police and see if they can take any of that to get an address from you was a grandma's house and locked up because you can call and I'll I'll save me some Frozen okay did you know what school to go
0.6842302680015564,sample1248-25818-20200501-1310.wav,1273
0.8090303540229797,sample864-25818-20200501-0044.wav,letter to a local alarm 87 Princeton Street Boston 25 letter to a local bar at 87 Princeton Street East Boston Red Sox 664 veterans in an area Street 0 0 23
0.6911790370941162,sample931-25818-20200501-1011.wav,and you said back in the district second quarter
0.7184572815895081,sample931-25818-20200501-1011.wav, back in the district and water
0.6352685689926147,sample1137-25818-20200501-1339.wav,Saturday probably thank you
0.6234726905822754,sample1276-25818-20200501-1310.wav,for synthetic prerequisite E12
0.7564845681190491,sample59-25818-20200501-1240.wav,but individual running away from try to catch up with us
0.6742388010025024,sample990-25818-20200501-0143.wav,we open on 10:00 19 x-ray
0.7511175274848938,sample427-25818-20200501-0841.wav,29 we're on scene without fruit to hand when they're going to take the patient's canceling enough
0.5105310678482056,sample427-25818-20200501-0841.wav, are stainless 44mm
0.6600565910339355,sample1195-25818-20200501-0741.wav,the
0.6406885981559753,sample1195-25818-20200501-0741.wav," yep the company Place till 2 a.m. Friday, please"
0.7930417656898499,sample1195-25818-20200501-0741.wav, Saturday
0.8686065673828125,sample587-25818-20200501-1409.wav,I help you
0.7369399070739746,sample235-25818-20200501-0213.wav,my pleasure
0.7630163431167603,sample152-25818-20200501-1040.wav,and collision center
0.6070530414581299,sample152-25818-20200501-1040.wav, toilet training center
0.6929243206977844,sample123-25818-20200501-0941.wav,and also following
0.6710821986198425,sample1031-25818-20200501-1110.wav,Germany comments.
0.64668869972229,sample1031-25818-20200501-1110.wav, Received something in terminating call 311 and 43
0.7605993747711182,sample588-25818-20200501-1409.wav,last 49635
0.5665656328201294,sample615-25818-20200501-0313.wav,all that located that is tucked behind the fire that's what
0.7359134554862976,sample855-25818-20200501-0044.wav,Department outside will hear those noises Department of the door recall fire for a 4.3 or not
0.7652906179428101,sample428-25818-20200501-0841.wav,next appointment available for 19 tangle call.
0.752899706363678,sample56-25818-20200501-1240.wav,cardiac disorders 1190 Adams Street Dorchester hedging 16 a cardiac disorder who recognized the Adams Street Dorchester your Xbox 3471 West 5th Street.
0.6960512399673462,sample213-25818-20200501-0612.wav,return a lot of there's always brought stuff to get the car alarms on Broadway both of having a railroad bridge
0.7203952670097351,sample1279-25818-20200501-1310.wav,so I have my calendar on Thursday
0.7438746690750122,sample392-25818-20200501-1140.wav,for escape valve sprinkler investigate further
0.7624323964118958,sample1247-25818-20200501-1310.wav,Alfa reta
0.7065695524215698,sample1247-25818-20200501-1310.wav, Burger
0.46752938628196716,sample68-25818-20200501-1240.wav,thank you for calling
0.8423216938972473,sample1138-25818-20200501-1339.wav,plus you have a rolling protest leaving 1175 Soldiers Field Road supposed to make its way. He's in Ontario in and out of the cell phones and Lennox to leave it off for 1175 Soldiers Field Road most 35
0.8677835464477539,sample275-25818-20200501-1509.wav,and the advantage to
0.6555321216583252,sample4-25818-20200501-0413.wav,have a frequently will be applied down I put you on
0.8314800262451172,sample163-25818-20200501-1040.wav,and
0.5703313946723938,sample163-25818-20200501-1040.wav, 4747
0.7300393581390381,sample1018-25818-20200501-0343.wav,for contractors yes
0.6972941756248474,sample96-25818-20200501-0941.wav,supportive sites are not. It's it's it's wild to be overhauling companies clear idea of second one will be on their way now.
0.7702905535697937,sample112-25818-20200501-0941.wav,Nightfall was just going to say the same thing I'll give you a call in a minute log
0.6007393598556519,sample720-25818-20200501-1210.wav,and that time
0.5739225149154663,sample782-25818-20200501-0442.wav,sorry single since 2007
0.50128173828125,sample341-25818-20200501-0712.wav,this sensor.
0.7045100927352905,sample1177-25818-20200501-0741.wav,just want to say I guess Logan. Now
0.6358229517936707,sample1177-25818-20200501-0741.wav, before box
0.6918137073516846,sample1207-25818-20200501-0741.wav,485 Louisville Avenue Dorchester your Xbox 1792 Blue Hill Ave Warren Street 07066
0.7943770885467529,sample791-25818-20200501-0911.wav,and then your assignment a second alarm to
0.8269422650337219,sample791-25818-20200501-0911.wav, thanks
0.6937031149864197,sample507-25818-20200501-0113.wav,hold on
0.6702171564102173,sample972-25818-20200501-0143.wav,I go by a street with a fix
0.8168742656707764,sample311-25818-20200501-1509.wav,like we're entrance he wants
0.7924959659576416,sample311-25818-20200501-1509.wav, 780 Albany Street you considered the evening for snakes and such I have that a one cleaners Bagless on Thursday 5:15 p.m.
0.655454158782959,sample824-25818-20200501-0911.wav,awesome to five games of the nineteen-fifties
0.7613538503646851,sample16-25818-20200501-0413.wav,never notified same content on it
0.6604816317558289,sample16-25818-20200501-0413.wav, no problem in route to the high school
0.8306379914283752,sample640-25818-20200501-1439.wav,that's $12 Street Hyde Park ladder 28 a medical assistant $12 Street Hyde Park nearest box 3831 River and Ellis Street 1415
0.6502500772476196,sample640-25818-20200501-1439.wav, that's what you always Street Apartment of my street address
0.7685731053352356,sample751-25818-20200501-1210.wav,investigate motor vehicle does that vehicle come back slowly I actually just rented aspect stolen
0.6186493635177612,sample751-25818-20200501-1210.wav, I will also will take you want to kind of make sure we have someone write a recovery sold
0.8584088087081909,sample298-25818-20200501-1509.wav,it was a call-ahead all that cross the father was calling it in for her first twenty nine year old son suffers from bipolar from what to believe I believe his son from his face off of a call back no answer for class as a white male twenty nine years old where the blue light temperature gauge and embraced each of a hundred eighty pound clubs they have Davis appealed to 11279 Santa Claus
0.8326441049575806,sample28-25818-20200501-0413.wav,407
0.4854549467563629,sample28-25818-20200501-0413.wav, 107 Parsons
0.7682074308395386,sample1149-25818-20200501-1339.wav,for a motor vehicle accident 1024 Massachusetts Avenue Roxbury engine 21 matter for a motor vehicle accident 1024 Massachusetts Avenue Roxbury 13
0.7684892416000366,sample416-25818-20200501-1140.wav,you want them out there is a concern with anybody is in the market
0.6738077998161316,sample1093-25818-20200501-0811.wav,Avenue West Roxbury 07 57
0.6322839856147766,sample467-25818-20200501-0841.wav,yeah I'm going to pay for it
0.6879423260688782,sample467-25818-20200501-0841.wav, thanks to follow up on a second alarm on snow Street going on sale some affordable to set an alarm for 6:40
0.7131195068359375,sample467-25818-20200501-0841.wav, hi
0.7644177079200745,sample1236-25818-20200501-1310.wav,a couple of meals writers producers attract
0.7385263442993164,sample837-25818-20200501-0911.wav,the firefighter that we're finished recording to just want to know if someone can swing by the house and get him some extra like change of clothes and shoes off otherwise she also wanted to I don't know if we could stop by on the way
0.6192059516906738,sample302-25818-20200501-1509.wav,besides probably exporting take
0.6812394261360168,sample1287-25818-20200501-1310.wav,on a server Michigan is know his last name and I have an abscess has a picture
0.633854866027832,sample514-25818-20200501-0113.wav,for the morning
0.37602177262306213,sample1225-25818-20200501-0542.wav,2019
0.6746733784675598,sample258-25818-20200501-0213.wav,yes sir but it's beginning of Brooklyn channels at the beginning that would be great. Right by right now and you'll see at the Crab Shack would be a pull off the side and I'll give you a heads up from there
0.580255925655365,sample258-25818-20200501-0213.wav, we're going to stop me that
0.6271603107452393,sample1053-25818-20200501-1110.wav,I've worked
0.7986918687820435,sample962-25818-20200501-1011.wav,6 p.m. see but we're definitely critical some items that need to go supplies
0.8289435505867004,sample1164-25818-20200501-1339.wav,Cafe murrayhill Street Anthony trifiletti Way Boston flatter one and a known medical Haverhill Street has Anthony whistle anyway Boston nearest box 1311 Hudson Street at Bristol Speedway 1335
0.7588356137275696,sample34-25818-20200501-1240.wav,4th and eleven fifty hours in recent years Seventeen and twelve seconds
0.5642155408859253,sample405-25818-20200501-1140.wav,welcome to Boston
0.6471059322357178,sample405-25818-20200501-1140.wav, different location
0.7834977507591248,sample1080-25818-20200501-0811.wav,16943 Morton Street Dorchester 1916 a seizure 943 Morton Street Dorchester your Xbox 354 Morton and call them Heroes 7:49
0.7913533449172974,sample809-25818-20200501-0911.wav,have all members comes off of a rope
0.703148365020752,sample895-25818-20200501-0044.wav,Noritake that recovery not have around
0.8145103454589844,sample653-25818-20200501-1439.wav,16 good afternoon. Did you guys transport yes
0.8496541976928711,sample266-25818-20200501-0213.wav,can I help you
0.5832294225692749,sample680-25818-20200501-1439.wav,73 stinking pizza I'll show you clips
0.7229464054107666,sample680-25818-20200501-1439.wav, okay
0.790915846824646,sample381-25818-20200501-1140.wav,perfect man defile option codes to be responsible for companies responding about 1 5 7 1 kotak response box 1571
0.7729806900024414,sample1189-25818-20200501-0741.wav,in 55 year old male with a settlement a dead set on my headset
0.5034860968589783,sample229-25818-20200501-0213.wav,it turned out that kind of clarity
0.5773357152938843,sample846-25818-20200501-0911.wav,Medical
0.7046524882316589,sample846-25818-20200501-0911.wav, very sympathetic. The hospital I don't I
0.6930972337722778,sample922-25818-20200501-0642.wav,stress 1 second Road Dorchester your Xbox 360 one one called Avatar Bird Street zero six thirty eight
0.7179639339447021,sample606-25818-20200501-0313.wav,property self-created marginal on your legs relaxed moped behind fire
0.785234808921814,sample709-25818-20200501-0243.wav,"and as service that handles death calls going to have call from 276 North Beacon Street in a 25,000 hard of hearing person and one unknown and"
0.7470444440841675,sample170-25818-20200501-1040.wav,have a to manually and coming
0.6368669271469116,sample1254-25818-20200501-1310.wav,Broad Street Roxbury your Xbox 239 Hickman Longstreet 1248
0.770650327205658,sample878-25818-20200501-0044.wav,that area hear somebody crying in the back
0.6118241548538208,sample877-25818-20200501-0044.wav,63 are out of whack
0.8393581509590149,sample74-25818-20200501-1240.wav,visual enhancements of course
0.7225461006164551,sample1124-25818-20200501-1339.wav,absolutely.
0.6478883624076843,sample269-25818-20200501-1509.wav,for a known medical industry and Dearborn Street Roxbury nearest box 2126 Albany Street and argue constraints 1438
0.6153081059455872,sample269-25818-20200501-1509.wav, Dearborn semester two people that
0.5261057019233704,sample913-25818-20200501-0642.wav,our 2028 Ducati 5 + 5 losses in the lobby
0.6810610890388489,sample141-25818-20200501-1040.wav,have it
0.6783648729324341,sample594-25818-20200501-1409.wav,"so, how's of Maintenance and see how soon they can get a maintenance guy over"
0.7537689208984375,sample706-25818-20200501-0243.wav,check on
0.7198727130889893,sample849-25818-20200501-0911.wav,35 Greenwich Park for the week
0.7090356349945068,sample434-25818-20200501-0841.wav,the 45 days kinda hard toe down to what calling Blue Bottle Water Filter part of the law library plays part so
0.7782119512557983,sample434-25818-20200501-0841.wav, all right so the blue hill and walk tail auto service department okay baby
