,0,1
379,42.4072107,-71.3824374
380,42.36592,-73.116214
381,42.2939652,-71.7712075
382,41.7014912,-71.1550451
383,42.39815,-71.1064706
384,42.2969839,-71.06052869999999
385,42.3668114,-71.035697
386,42.1751252,-71.06911389999999
387,41.7014912,-71.1550451
388,42.3477847,-71.13626169999999
389,42.3603719,-71.09407929999999
390,42.4072107,-71.3824374
391,42.119839,-70.916377
392,42.4072107,-71.3824374
393,42.34970819999999,-71.1572924
394,42.1306563,-70.9161551
395,42.4015007,-71.08163449999999
396,42.4072107,-71.3824374
397,42.4072107,-71.3824374
398,42.4072107,-71.3824374
399,42.2940591,-71.1212931
400,42.3736158,-71.10973349999999
401,42.4072107,-71.3824374
402,42.3466764,-71.0972178
403,42.4072107,-71.3824374
404,42.4072107,-71.3824374
405,42.5870831,-71.7715736
406,42.3489031,-71.0827862
407,38.9678843,-95.2363132
408,42.1701934,-71.619629
409,38.886539,-76.982218
410,42.4072107,-71.3824374
411,42.4072107,-71.3824374
412,42.4072107,-71.3824374
413,42.3288479,-71.07942589999999
414,41.6971363,-71.1546491
415,42.6525793,-73.7562317
416,42.2113232,-71.356636
417,42.2951713,-72.7636847
418,40.15585,-80.29637199999999
419,42.36592,-73.116214
420,42.504717,-71.1961255
421,42.3656132,-71.0095602
422,42.6508929,-71.3164681
423,42.0398132,-71.62047369999999
424,42.4072107,-71.3824374
425,42.0236499,-71.2212397
426,42.0398132,-71.62047369999999
427,42.30163049999999,-71.067605
428,42.4072107,-71.3824374
429,41.9667703,-71.1869963
430,42.63620520000001,-70.8431049
431,42.4072107,-71.3824374
432,42.4035855,-71.0178847
433,42.4072107,-71.3824374
434,40.7499309,-73.98185579999999
435,42.3524548,-71.20731889999999
436,42.3322021,-71.0532589
437,42.3692961,-71.0806971
438,42.2021791,-72.6047817
439,42.346792,-71.0877923
440,42.4072107,-71.3824374
441,42.1556618,-72.4868474
442,42.5255004,-71.7463546
443,42.4072107,-71.3824374
444,42.383291,-72.633448
445,42.4072107,-71.3824374
446,42.319437,-71.0515459
447,42.3293177,-71.05593189999999
448,42.4072107,-71.3824374
449,41.7850731,-70.7357579
450,42.4072107,-71.3824374
451,42.4072107,-71.3824374
452,42.4072107,-71.3824374
453,42.3305692,-71.0517978
454,42.3381437,-71.0475773
455,42.333814,-71.105065
456,42.3645242,-71.3167672
457,42.4072107,-71.3824374
458,42.4072107,-71.3824374
459,41.7596273,-70.7255588
460,42.3340959,-71.06633219999999
461,42.266757,-72.66897999999999
462,42.4072107,-71.3824374
463,42.044971,-70.1924875
464,42.2099407,-71.0092658
465,42.4833505,-72.8100707
466,42.2285479,-72.5275789
467,40.04088,-74.23387199999999
468,42.4072107,-71.3824374
469,42.353455,-71.13852899999999
470,42.3389118,-71.5951278
471,42.353455,-71.13852899999999
472,42.4072107,-71.3824374
473,42.4072107,-71.3824374
474,42.3401758,-71.08927969999999
475,42.5132359,-71.2021194
476,42.2515346,-71.79484479999999
477,42.3279,-71.06909999999999
478,42.2495321,-71.0661653
479,42.4072107,-71.3824374
480,42.4259283,-71.3039469
481,42.4072107,-71.3824374
482,42.4072107,-71.3824374
483,42.4072107,-71.3824374
484,42.3651759,-71.0631107
485,42.4072107,-71.3824374
486,42.3600825,-71.0588801
487,42.3284483,-71.0854325
488,42.3409148,-71.1092484
489,42.5816668,-71.19864609999999
490,42.3051409,-71.11488779999999
491,42.4358154,-71.72749929999999
492,42.5124445,-71.23674799999999
493,42.34623029999999,-71.0875375
494,42.34623029999999,-71.0875375
495,42.34623029999999,-71.0875375
496,42.34252499999999,-71.769407
497,42.4072107,-71.3824374
498,42.4072107,-71.3824374
499,42.2921141,-71.6955849
500,42.53249599999999,-71.4408129
501,42.4072107,-71.3824374
502,37.09024,-95.712891
503,42.4485831,-71.2287429
504,42.4484618,-71.22860349999999
505,42.3600825,-71.0588801
506,42.3889953,-71.69081419999999
507,42.4485831,-71.2287429
508,42.3619858,-71.0528875
509,42.2615511,-71.8108914
510,42.3455793,-71.0997866
511,42.3729519,-73.3676804
512,42.30163049999999,-71.067605
513,42.34991,-71.0789071
514,42.4072107,-71.3824374
515,42.4072107,-71.3824374
516,42.4072107,-71.3824374
517,42.4072107,-71.3824374
518,42.4072107,-71.3824374
519,42.4072107,-71.3824374
520,42.7250918,-70.99116590000001
521,42.4072107,-71.3824374
522,42.2565289,-71.1240559
523,42.4072107,-71.3824374
524,42.4072107,-71.3824374
525,42.7250918,-70.99116590000001
526,42.5416351,-70.8851469
527,42.2865577,-71.0445893
528,42.162535,-72.6115985
529,42.2579376,-71.8222053
530,42.3036184,-71.0819738
531,41.6994197,-71.14996099999999
532,42.69089,-73.106368
533,42.3487335,-71.04851169999999
534,42.4970004,-70.85675359999999
535,42.1089429,-72.0992342
536,42.4072107,-71.3824374
537,42.366519,-71.1345059
538,42.4072107,-71.3824374
539,42.4072107,-71.3824374
540,42.366519,-71.1345059
541,42.1746315,-71.19470110000002
542,42.3421067,-71.31226219999999
543,42.3421067,-71.31226219999999
544,42.4072107,-71.3824374
545,42.3328834,-71.11755699999999
546,42.4072107,-71.3824374
547,42.4072107,-71.3824374
548,42.4072107,-71.3824374
549,41.7213417,-71.1454868
550,42.3600825,-71.0588801
551,42.2240022,-71.0316718
552,42.4072107,-71.3824374
553,42.4072107,-71.3824374
554,42.4833505,-72.8100707
555,42.3495231,-71.0803191
556,42.3379852,-71.0713844
557,42.4072107,-71.3824374
558,42.4833505,-72.8100707
559,42.3323143,-71.06921109999999
560,42.4072107,-71.3824374
561,42.4072107,-71.3824374
562,38.8915449,-76.9951997
563,42.0799965,-72.6696497
564,42.4072107,-71.3824374
565,41.7059519,-70.1545575
566,42.4072107,-71.3824374
567,42.4072107,-71.3824374
568,42.5750883,-71.998133
569,42.4072107,-71.3824374
570,42.4072107,-71.3824374
571,42.2352549,-70.868364
572,42.4957247,-71.28495629999999
573,42.53249599999999,-71.4408129
574,42.2921141,-71.6955849
575,42.3729315,-71.0749848
576,42.4072107,-71.3824374
577,42.30163049999999,-71.067605
578,42.6076766,-73.859549
579,42.1447098,-71.2586978
580,42.34535839999999,-72.8988069
581,42.30163049999999,-71.067605
582,42.322363,-71.07601
583,42.5172043,-72.9425012
584,42.3011316,-71.0133054
585,42.342666,-71.0795195
586,42.0867073,-72.5595982
587,42.4370374,-71.5056199
588,42.4072107,-71.3824374
589,42.057947,-71.8671872
590,42.3466841,-71.0656551
591,42.3828225,-71.0553946
592,38.9083928,-77.03877059999999
593,42.3604701,-71.0622496
594,38.9083928,-77.03877059999999
595,34.0282135,-117.1861203
596,42.4256136,-71.1910595
597,42.5602878,-71.2146809
598,42.3755397,-71.1107601
599,42.4072107,-71.3824374
600,42.2932956,-71.604248
601,42.4072107,-71.3824374
602,42.3674357,-71.1141974
603,42.708046,-71.0629391
604,42.4072107,-71.3824374
605,42.4072107,-71.3824374
606,42.4580063,-71.43210789999999
607,42.4763708,-70.91055089999999
608,42.3592956,-71.0579946
609,42.2831967,-72.99329689999999
610,42.4072107,-71.3824374
611,42.4072107,-71.3824374
612,42.3812111,-71.12016559999999
613,42.34230549999999,-71.1434896
614,42.4072107,-71.3824374
615,42.4072107,-71.3824374
616,42.7649497,-70.8714528
617,42.4072107,-71.3824374
618,42.2847552,-71.0920871
619,41.6130323,-70.9704787
620,42.4483811,-71.22966389999999
621,42.2868907,-71.0643018
622,42.4072107,-71.3824374
623,42.3197333,-71.17613589999999
624,42.3155547,-71.0400882
625,42.4072107,-71.3824374
626,42.4072107,-71.3824374
627,42.335505,-72.6719853
628,42.0614588,-71.0580162
629,42.3600825,-71.0588801
630,42.4200918,-71.05398199999999
631,42.1566415,-71.48893079999999
632,42.4786955,-71.55041229999999
633,42.1158133,-71.4609146
634,42.3284483,-71.0854325
635,38.9003854,-77.018258
636,42.3729315,-71.0749848
637,42.2800308,-71.08248449999999
638,42.4072107,-71.3824374
639,42.0919073,-71.39670160000001
640,42.3399568,-71.15761630000002
641,42.6527977,-71.132249
642,42.4072107,-71.3824374
643,42.4072107,-71.3824374
644,42.3525965,-71.0485392
645,42.2565289,-71.1240559
646,42.180725,-71.19065400000001
647,40.7770904,-73.9589659
648,41.7014912,-71.1550451
649,42.401655,-71.09966399999999
650,42.5193972,-71.7007362
651,42.3097365,-71.1151431
652,42.4072107,-71.3824374
653,36.8874195,-76.285043
654,41.7339956,-71.2453843
655,42.572325,-71.980813
656,42.300728,-71.23076600000002
657,42.5960823,-72.3320518
658,42.4072107,-71.3824374
659,42.4072107,-71.3824374
660,42.4072107,-71.3824374
661,42.4072107,-71.3824374
662,42.3736158,-71.10973349999999
663,42.5582558,-72.507053
664,42.4072107,-71.3824374
665,41.9792766,-70.6881503
666,42.3422429,-71.0642158
667,42.4072107,-71.3824374
668,41.9046305,-70.2408325
669,42.21145420000001,-72.2439034
670,42.269357,-72.200446
671,42.4072107,-71.3824374
672,42.3971594,-71.1303226
673,41.9046305,-70.2408325
674,42.545617,-70.8849
675,41.7479745,-70.6893244
676,42.1250839,-71.1501664
677,42.3954939,-71.1185783
678,42.3600825,-71.0588801
679,42.4072107,-71.3824374
680,42.12285869999999,-71.18056849999999
681,42.4072107,-71.3824374
682,42.361943,-71.142229
683,42.3840799,-71.54548000000001
684,42.3839729,-71.5475202
685,42.2659358,-71.8008141
686,42.4072107,-71.3824374
687,41.9568669,-71.0260524
688,42.4174867,-71.1563862
689,42.1983925,-71.0777063
690,42.216586,-72.6031278
691,42.3097,-71.10459999999999
692,42.3440889,-71.1432556
693,42.27984170000001,-72.08238109999999
694,42.396212,-71.197835
695,41.9897102,-71.3506597
696,42.4072107,-71.3824374
697,42.4072107,-71.3824374
698,42.4072107,-71.3824374
699,42.36596249999999,-71.1049783
700,42.3495529,-71.1056499
701,42.4072107,-71.3824374
702,42.2830311,-71.063148
703,42.3529698,-71.0727217
704,42.5193972,-71.7007362
705,42.4072107,-71.3824374
706,26.637922,-81.87182159999999
707,42.3558404,-71.0497961
708,26.637922,-81.87182159999999
709,42.4072107,-71.3824374
710,41.9121726,-70.9603473
711,26.637922,-81.87182159999999
712,42.3657113,-71.10354459999999
713,42.4072107,-71.3824374
714,42.4072107,-71.3824374
715,42.2921141,-71.6955849
716,42.4072107,-71.3824374
717,42.3463503,-71.1626756
718,42.25283839999999,-71.1678974
719,42.263282,-71.1543671
720,42.3463503,-71.1626756
721,42.3527152,-71.1270143
722,42.53249599999999,-71.4408129
723,42.1934823,-72.2259468
724,42.3661587,-71.104648
725,42.3661587,-71.104648
726,42.266757,-72.66897999999999
727,42.115742,-72.7429883
728,42.2240022,-71.0316718
729,42.3599106,-71.0631238
730,42.4072107,-71.3824374
731,42.4072107,-71.3824374
732,42.30163049999999,-71.067605
733,42.309863,-71.0499572
734,42.3237537,-71.16457869999999
735,42.59560700000001,-71.679097
736,42.3463503,-71.1626756
737,42.36592,-73.116214
738,42.4072107,-71.3824374
739,42.36592,-73.116214
740,41.6482217,-70.8876744
741,42.3463503,-71.1626756
742,42.30163049999999,-71.067605
743,42.4072107,-71.3824374
744,42.3600825,-71.0588801
745,42.34535839999999,-72.8988069
746,42.4072107,-71.3824374
747,42.4072107,-71.3824374
748,42.2625932,-71.8022934
749,42.5216942,-70.8834888
750,42.3358733,-71.15249399999999
751,42.3388081,-71.1333739
752,42.047842,-70.19079479999999
753,42.0358506,-71.3967158
754,42.3284483,-71.0854325
755,42.2211406,-70.9696949
756,42.2668853,-71.7966115
757,42.3471447,-71.0773777
758,42.4072107,-71.3824374
759,42.2335218,-72.8796017
760,42.4072107,-71.3824374
761,42.401773,-71.0810662
762,42.11399490000001,-71.10425719999999
763,42.4072107,-71.3824374
764,42.35071079999999,-71.0848846
765,42.4072107,-71.3824374
766,42.0785587,-72.0421058
767,42.3466841,-71.0656551
768,42.4072107,-71.3824374
769,42.4072107,-71.3824374
770,42.2900199,-71.07090769999999
771,42.4072107,-71.3824374
772,42.1714182,-71.2073018
773,41.7339956,-71.2453843
774,42.4072107,-71.3824374
775,42.4072107,-71.3824374
776,42.12783719999999,-72.627833
777,42.4072107,-71.3824374
778,42.4072107,-71.3824374
779,42.3284483,-71.0854325
780,42.30163049999999,-71.067605
781,42.4072107,-71.3824374
782,42.1934823,-72.2259468
783,42.543138,-73.32371820000002
784,42.3661587,-71.104648
785,42.3661587,-71.104648
786,42.3661587,-71.104648
787,42.4072107,-71.3824374
788,42.4072107,-71.3824374
789,38.888684,-77.004719
790,42.4072107,-71.3824374
791,42.3381437,-71.0475773
792,42.472404,-71.24794450000002
793,42.4072107,-71.3824374
794,42.4072107,-71.3824374
795,42.4072107,-71.3824374
796,42.8781345,-73.1967741
797,42.4015007,-71.08163449999999
798,42.3600825,-71.0588801
799,42.4072107,-71.3824374
800,42.34535839999999,-72.8988069
801,42.3180194,-71.09583529999999
802,42.4072107,-71.3824374
803,41.9864039,-70.9899544
804,42.0510052,-70.7838962
805,41.9864039,-70.9899544
806,42.2097155,-70.9076577
807,42.4040664,-71.0547744
808,42.3024728,-71.2130871
809,42.5725387,-72.1554335
810,42.4072107,-71.3824374
811,42.4072107,-71.3824374
812,42.4072107,-71.3824374
813,42.4072107,-71.3824374
814,42.30163049999999,-71.067605
815,42.30163049999999,-71.067605
816,42.4072107,-71.3824374
817,42.4072107,-71.3824374
818,42.4072107,-71.3824374
819,42.4072107,-71.3824374
820,42.4072107,-71.3824374
821,42.30163049999999,-71.067605
822,42.02360729999999,-71.72036059999999
823,41.67073329999999,-70.93225249999999
824,42.3735328,-71.0810721
825,40.3127202,-79.8977326
826,42.4072107,-71.3824374
827,42.4072107,-71.3824374
828,42.4072107,-71.3824374
829,42.3600825,-71.0588801
830,42.3446,-71.08019999999999
831,42.2908789,-71.0492507
832,42.4072107,-71.3824374
833,42.4072107,-71.3824374
834,42.4072107,-71.3824374
835,42.1352507,-72.5862405
836,42.3240969,-71.0641998
837,42.6242251,-73.1174344
838,42.34535839999999,-72.8988069
839,42.1260656,-71.2976753
840,42.2718952,-71.0660729
841,34.1065785,-84.647892
842,42.30163049999999,-71.067605
843,42.3644759,-71.2185129
844,42.4072107,-71.3824374
845,42.3462773,-71.0875119
846,42.140685,-71.53816599999999
847,42.4072107,-71.3824374
848,42.4072107,-71.3824374
849,42.8796245,-70.8844239
850,42.4072107,-71.3824374
851,42.4072107,-71.3824374
852,42.34535839999999,-72.8988069
853,42.124732,-72.62737299999999
854,42.257636,-71.162149
855,42.36592,-73.116214
856,43.2893492,-71.5704076
857,42.4137122,-71.1037289
858,42.3581109,-71.0617563
859,42.3525965,-71.0485392
860,42.4072107,-71.3824374
861,42.4072107,-71.3824374
862,42.4072107,-71.3824374
863,42.7437513,-73.6744853
864,42.4072107,-71.3824374
865,42.4526316,-71.38584689999999
866,42.4072107,-71.3824374
867,41.697719,-70.7525299
868,42.3600825,-71.0588801
869,42.4072107,-71.3824374
870,42.4015007,-71.08163449999999
871,42.3426376,-71.06574239999999
872,42.4072107,-71.3824374
873,42.4072107,-71.3824374
874,42.0682747,-70.8102227
875,42.4072107,-71.3824374
876,42.4072107,-71.3824374
877,42.3420501,-71.06849129999999
878,42.4614222,-71.1443637
879,42.4072107,-71.3824374
880,42.4072107,-71.3824374
881,42.4072107,-71.3824374
882,42.4072107,-71.3824374
883,42.3486112,-71.06901289999999
884,42.4072107,-71.3824374
885,42.4548613,-71.00856929999999
886,42.4072107,-71.3824374
887,41.6843793,-70.2076727
888,41.9056792,-71.0230464
889,42.457197,-70.9688669
890,42.4072107,-71.3824374
891,42.2120164,-71.6801612
892,39.6090082,-74.2050237
893,42.3227778,-71.0629524
894,42.424352,-71.16120959999999
895,41.6909105,-71.1321007
896,28.5383355,-81.3792365
897,42.4072107,-71.3824374
898,28.5383355,-81.3792365
899,42.2525819,-71.801835
900,42.4072107,-71.3824374
901,28.44428,-81.4688275
902,42.4072107,-71.3824374
903,42.2072243,-71.1117034
904,42.4072107,-71.3824374
905,42.4072107,-71.3824374
906,42.40954,-71.2758676
907,42.3525965,-71.0485392
908,42.59509389999999,-71.0161643
909,42.4496222,-71.230762
910,42.2806473,-71.6734495
911,42.3687548,-71.1108259
912,42.304916,-71.080328
913,42.4072107,-71.3824374
914,41.7376848,-70.037358
