confidence,file_name,transcript
0.789935827,sample675-25818-20200501-1439.wav,Sunday 16th Avenue Boston to afford ft-16 it's going to be on the left side by the entrance Samantha South
0.639886558,sample764-25818-20200501-1210.wav,allowed or something
0.610736668,sample293-25818-20200501-1509.wav,cross streets having a retention unconscious 44
0.706330299,sample23-25818-20200501-0413.wav,and pull it off and just pull up in one friend
0.55157584,sample23-25818-20200501-0413.wav, employee on location getting created
0.699747086,sample532-25818-20200501-0113.wav,15 South Austin Street 58th Street South Boston Red Sox 713 a street and natural Street 0 1 0 8
0.621390283,sample324-25818-20200501-1509.wav,spirithoods freshly one looks like they're going to reach out
0.584299624,sample811-25818-20200501-0911.wav,for a little out of 15 hold off on that hold off on Apple
0.838239551,sample811-25818-20200501-0911.wav, okay
0.773221672,sample1098-25818-20200501-0811.wav,1 Sumner Street at Lyman Street for person filling space and just bring a medic one the corner of Sumner Street in Lyman Street for Christmas feelings pink nearest box number seven being mistreated language
0.707279861,sample550-25818-20200501-1409.wav,around 3:35 in Bravos will 7 a.m. trying to get a little further off of email
0.645138025,sample550-25818-20200501-1409.wav, for accident at 4 in our West settlement
0.708490372,sample1142-25818-20200501-1339.wav,they start to finish our best for anything but give me an update an airport
0.56165272,sample944-25818-20200501-1011.wav,patient free attention they can three conversations three zero nine fifty-one
0.787580848,sample944-25818-20200501-1011.wav,825
0.648594916,sample185-25818-20200501-1040.wav,on the other cancel missing persons
0.750689149,sample185-25818-20200501-1040.wav, it's the same mail. Brian or siren red menace menace okay thanks
0.639506221,sample711-25818-20200501-0243.wav,off
0.772863626,sample127-25818-20200501-0941.wav,42
0.651534975,sample715-25818-20200501-1210.wav,the off of the f27
0.724985659,sample156-25818-20200501-1040.wav,not a cardiac arrest respiratory
0.638870001,sample583-25818-20200501-1409.wav,not enough to place I can go
0.534109175,sample1191-25818-20200501-0741.wav,29 college students in college
0.627726614,sample399-25818-20200501-1140.wav,how many people
0.799172342,sample423-25818-20200501-0841.wav,get out of this all right I have a second arrival
0.690495312,sample423-25818-20200501-0841.wav, I haven't
0.625959337,sample994-25818-20200501-0143.wav,thanks classes will be seventeen
0.745411694,sample218-25818-20200501-0612.wav,Public Health reporting amounts of property
0.772250414,sample1272-25818-20200501-1310.wav,at approximately 1330 to 1400 myself along with these one and the cat will be in the area
0.815381706,sample1133-25818-20200501-1339.wav,we're going to make that for you
0.66075927,sample935-25818-20200501-1011.wav,"Shell station, questions"
0.839034677,sample860-25818-20200501-0044.wav,Washington Street Jamaica Plain your Xbox 255 Washington Street 00 nineteen
0.860383511,sample226-25818-20200501-0612.wav,thank you
0.78745538,sample63-25818-20200501-1240.wav,question mark
0.72653991,sample1013-25818-20200501-0343.wav,20 Old Road 316
0.607766747,sample1075-25818-20200501-0811.wav,hold on Santa Claus
0.653892994,sample119-25818-20200501-0941.wav,2012 15:33 neighbor Street on the phone number unit 505 the medically advised to review
0.783669651,sample620-25818-20200501-0313.wav,do you allow you to run into a moment check the Roman self right now there's nothing hey we don't see a fall into something else here
0.912838519,sample620-25818-20200501-0313.wav, okay got it thank you
0.77093333,sample168-25818-20200501-1040.wav,the one on the left
0.734490693,sample698-25818-20200501-0243.wav,you know check on a 7 plus new and someone called the plan available in the trash yes
0.549044251,sample1000-25818-20200501-0143.wav,going for sixteen dollars an ounce
0.709596157,sample1000-25818-20200501-0143.wav, no
0.768193722,sample1261-25818-20200501-1310.wav,for 1 second
0.826483667,sample987-25818-20200501-0143.wav,Boston direct box 1598 hemenway Street at Gainsborough Street zero one twenty-two
0.464829862,sample430-25818-20200501-0841.wav,by the park plug out here
0.682309628,sample1182-25818-20200501-0741.wav,there is always open windows from the outside we just trying to confirm the actual box
0.815221786,sample590-25818-20200501-1409.wav,exactly one that's all the elevator 81 Essex Street Boston nearest box 1432 Hampton Inn Essex Street 1405
0.829725385,sample590-25818-20200501-1409.wav, I will cancel it
0.536532938,sample590-25818-20200501-1409.wav, fortunately
0.804009438,sample145-25818-20200501-1040.wav,and then of course the first point of contact
0.699617386,sample1029-25818-20200501-1110.wav,certainly there's some debris in the road from South Towing on your birth mother constructive thoughts
0.448743403,sample917-25818-20200501-0642.wav,28th March 2018
0.788626671,sample738-25818-20200501-1210.wav,mango 12
0.739406884,sample629-25818-20200501-1439.wav,four thousand maintenance and see how soon they can get a major child
0.741084993,sample926-25818-20200501-1011.wav,to have enough fight wanted to pay this experiment uses
0.536808491,sample1120-25818-20200501-1339.wav,1.53
0.643301308,sample70-25818-20200501-1240.wav,yes
0.620882511,sample367-25818-20200501-1140.wav,Thursday
0.763863504,sample1058-25818-20200501-1110.wav,how much percent is burning paper on the topic there
0.725211501,sample253-25818-20200501-0213.wav,three levels with the 4th floor of 740 North West Los Angeles
0.738235712,sample196-25818-20200501-0612.wav,324
0.818439901,sample196-25818-20200501-0612.wav, thank you for calling Blair Hartford Street
0.73361361,sample309-25818-20200501-1509.wav,"I'll just be the sensor that just says that when you refer to it though and they take your report you want to all these responses yeah so we refer to the CFO and then they called me and said to send someone else off, things are"
0.904305756,sample309-25818-20200501-1509.wav, okay.
0.638603926,sample666-25818-20200501-1439.wav,585 response to the respiratory one they are very Street in Hyde Park one night years ago Gramercy department number for K5
0.827522874,sample441-25818-20200501-0841.wav,she's Kelly selling for one on the orders Kelly Kelly a second alarm 55193
0.722293317,sample789-25818-20200501-0911.wav,starting in the watch
0.726719141,sample1102-25818-20200501-0811.wav,34223 alpha bravo yep so
0.729040682,sample359-25818-20200501-0712.wav,well the cuts around back getting might have went through
0.780180633,sample359-25818-20200501-0712.wav, okay so 192 Warren the building to call this out there there's a camera on the walls they may have come through them yes 19193
0.476515114,sample777-25818-20200501-0442.wav,can I talk.
0.697565913,sample1151-25818-20200501-1339.wav,I am showing up in California
0.697775662,sample30-25818-20200501-0413.wav,organize phone
0.604069591,sample802-25818-20200501-0911.wav,went off and said like to what
0.803322554,sample802-25818-20200501-0911.wav, the driveway this
0.71416533,sample749-25818-20200501-1210.wav,CPW over to the Broadway streets out of the high school just before the entrance to the garage to the library the trash bin several bags of back
0.693988085,sample658-25818-20200501-1439.wav,strip advise the rally of potatoes has been complete all through facets except each one will be clear in your budget obviously
0.699230909,sample262-25818-20200501-0213.wav,and looks like someone was Finding on the second floor and no apartment Midtown.
0.761005163,sample657-25818-20200501-1439.wav,15120 Huntington Avenue Boston latter fifteen and his own magical 120 Huntington Avenue Boston nearest box 1563 Huntington Ave in West Newton Street 14th
0.612876356,sample746-25818-20200501-1210.wav,Grammy transgression National cooperative and subscribe
0.621474862,sample891-25818-20200501-0044.wav,I will fill up the last Twenty One can't
0.509459615,sample891-25818-20200501-0044.wav,2012
0.712305427,sample470-25818-20200501-0841.wav,one of yours up at the clouds calling out if they want
0.680328131,sample778-25818-20200501-0442.wav,the outside locations
0.690568984,sample958-25818-20200501-1011.wav,do you want a survey in the district
0.825763941,sample401-25818-20200501-1140.wav,no
0.688078582,sample401-25818-20200501-1140.wav, Clarence you don't want the same 11/28
0.636044502,sample401-25818-20200501-1140.wav, waterfall
0.541849494,sample1210-25818-20200501-0741.wav,144
0.72796303,sample1160-25818-20200501-1339.wav,for 558 just be up there is a Home Depot you guys all over the place
0.803448498,sample572-25818-20200501-1409.wav,broke up with magic
0.748673618,sample966-25818-20200501-1011.wav,second one I cancel if you like 3 to 1
0.628130019,sample356-25818-20200501-0712.wav,I'm actually all channels are affected.
0.601834416,sample1057-25818-20200501-1110.wav,call tomorrow. But there's not many universities imagining that plate vehicle description
0.765801311,sample368-25818-20200501-1140.wav,well as you want
0.760150015,sample669-25818-20200501-1439.wav,"for division one emails 1929 RAV4 respiratory to 1212 Commonwealth Avenue once you once you, have a safe, 3 on the first division one"
0.637991309,sample669-25818-20200501-1439.wav, people respond at 12.
0.525039673,sample1221-25818-20200501-0542.wav,4030
0.569736123,sample510-25818-20200501-0113.wav,want to do that occasionally outside Mandel 10 and through the morning
0.566508234,sample1283-25818-20200501-1310.wav,this is like scratches out very often
0.80442971,sample306-25818-20200501-1509.wav,but
0.750009298,sample833-25818-20200501-0911.wav,I was just updated by the inspector That's Heavy TV box should be here soon for the displaced residents
0.87466985,sample833-25818-20200501-0911.wav, and I think it's
0.774380624,sample833-25818-20200501-0911.wav, explain everything 55 a medical assistance 940 Parker Street Jamaica Plain your Xbox to 390 for each Square 0 9 0 1
0.682294011,sample929-25818-20200501-1011.wav,well before you take me off the 541 River Street
0.713163972,sample1250-25818-20200501-1310.wav,and it's going to be 10:41 until you can clearly now I'm going to have one for you it's going to be 11 p.m.
0.490415096,sample737-25818-20200501-1210.wav,thank you.
0.685548484,sample105-25818-20200501-0941.wav,Matthew the
0.66878736,sample105-25818-20200501-0941.wav, that's used for needs and a baby out in the apartment the next called her and told her that the mother's boyfriend is heading Melissa his mother woke from a
0.597680211,sample918-25818-20200501-0642.wav,cross Trek c m s n 27 Norman
0.625022471,sample918-25818-20200501-0642.wav, 725 hours in San Jose
0.638917804,sample174-25818-20200501-1040.wav,salsa salsa for West Springfield in Warren Street
0.691213906,sample684-25818-20200501-0243.wav,can I help you
0.752097666,sample602-25818-20200501-0313.wav,perjury in the lobby BBB District thirteen and forty-seven
0.627165318,sample1026-25818-20200501-1110.wav,to confirm that we department for 6
0.83202666,sample1111-25818-20200501-1339.wav,yep go ahead a light-skinned black male about five 8 we're in the Northeast puffy jacket off you went across the other side of the T Station on the road and jumped on a train list
0.599838316,sample988-25818-20200501-0143.wav,that ongoing issues. Go right on it to prevent this but now you can head back and it's just
0.617765903,sample41-25818-20200501-1240.wav,we having all these cars are similar to the medications they seemed a little days off
0.825324178,sample204-25818-20200501-0612.wav,good morning to everyone
0.721795082,sample181-25818-20200501-1040.wav,what is out of service NBC a escape hatch on 7th Street
0.83768177,sample419-25818-20200501-1140.wav,medic 460 Seminary Ave with Southwest body building room 3724 a fault 442-8167 area code metaphor has Seminary out
0.644631028,sample419-25818-20200501-1140.wav, medical responding 11:30 then
0.822934091,sample419-25818-20200501-1140.wav, what's called an erratic it's going to be 93 Northbound fascinated 527-4257 comes back to a Dodge pickup truck
0.698300719,sample940-25818-20200501-1011.wav,I don't have a m s responsible refinance cancel them at 9:40
0.600362062,sample1146-25818-20200501-1339.wav,call five zero
0.872026443,sample554-25818-20200501-1409.wav,you take me off at Harrison Ave and that's our street trying to break it down home and they camp in hand and kirlyam reach out to Public Works jobs they're going to take as much stuff as they can but it's probably going to be about a leftover stuff they can send someone by here to pick up whatever remaining crashes in opposite 200 Harrison Ave right at the corner of Harrison and that's officer
0.844995797,sample1239-25818-20200501-1310.wav,back on our own covid-19 complex
0.847053289,sample468-25818-20200501-0841.wav,and then your assignment a second alarm to
0.765185714,sample889-25818-20200501-0044.wav,we have emm
0.773329556,sample320-25818-20200501-1509.wav,I printed messages since May eleventh
0.912838638,sample320-25818-20200501-1509.wav, perfect.
0.771964073,sample27-25818-20200501-0413.wav,for dinner table have that way
0.714638412,sample1071-25818-20200501-1110.wav,I said usually streets for 575 Boylston Street for 6
0.526674569,sample1071-25818-20200501-1110.wav, this is 4 second 1 5 7
0.707949936,sample297-25818-20200501-1509.wav,thank you go ahead
0.818914115,sample760-25818-20200501-1210.wav,negative we spoke to the answering service for the sprinkler company they said they would get it to the service department to get some right out but we do not have any
0.912838578,sample760-25818-20200501-1210.wav, previous
0.79278785,sample508-25818-20200501-0113.wav,all right
0.856406152,sample370-25818-20200501-1140.wav,Sonata 15 a structure fire 575 Boylston Street Boston matter of his game a structure fire 575 Boylston Street Boston Red Sox won five seven am I have delivery
0.612500012,sample244-25818-20200501-0213.wav,that's harming sure they were at 75475 for originally and they saw the station comes out and says
0.658155262,sample244-25818-20200501-0213.wav, good morning sir
0.645674944,sample244-25818-20200501-0213.wav, mr6
0.694811344,sample19-25818-20200501-0413.wav,I don't see here for moving around on the first floor
0.512006223,sample19-25818-20200501-0413.wav, 4 + 70%
0.663236022,sample456-25818-20200501-0841.wav,Tekken 4 minutes for a response 62 Sheffield Road for muscle growth engine 4matic 362 Sheffield Road for possible stroke their socks 269 Highland cross the street
0.805251956,sample1208-25818-20200501-0741.wav,as far as very Pagan okay
0.626354218,sample1004-25818-20200501-0143.wav,burning stored him
0.646114171,sample1004-25818-20200501-0143.wav, say what
0.786448717,sample900-25818-20200501-0642.wav,clearly I actually supervisors to notify the wait for fallback
0.695405722,sample624-25818-20200501-0313.wav,Harding Street Holliston call from my son's known since his heroin
0.680188596,sample624-25818-20200501-0313.wav, unknown what what is complained as she says it's just outside walking for the chemistry I'm sorry six board and it doesn't window tints there
0.576405227,sample99-25818-20200501-0941.wav,batteries from on to you wanted to see what they cover
0.643810332,sample99-25818-20200501-0941.wav, good morning 5 to 2 formative return vehicle
0.767932236,sample67-25818-20200501-1240.wav,the ISTA want to reach out to the school police and see if they can take any of that to get an address from you was a grandma's house and locked up because you can call and I'll I'll save me some Frozen okay did you know what school to go
0.684230268,sample1248-25818-20200501-1310.wav,1273
0.809030354,sample864-25818-20200501-0044.wav,letter to a local alarm 87 Princeton Street Boston 25 letter to a local bar at 87 Princeton Street East Boston Red Sox 664 veterans in an area Street 0 0 23
0.691179037,sample931-25818-20200501-1011.wav,and you said back in the district second quarter
0.718457282,sample931-25818-20200501-1011.wav, back in the district and water
0.635268569,sample1137-25818-20200501-1339.wav,Saturday probably thank you
0.623472691,sample1276-25818-20200501-1310.wav,for synthetic prerequisite E12
0.756484568,sample59-25818-20200501-1240.wav,but individual running away from try to catch up with us
0.674238801,sample990-25818-20200501-0143.wav,we open on 10:00 19 x-ray
0.751117527,sample427-25818-20200501-0841.wav,29 we're on scene without fruit to hand when they're going to take the patient's canceling enough
0.510531068,sample427-25818-20200501-0841.wav, are stainless 44mm
0.660056591,sample1195-25818-20200501-0741.wav,the
0.640688598,sample1195-25818-20200501-0741.wav," yep the company Place till 2 a.m. Friday, please"
0.793041766,sample1195-25818-20200501-0741.wav, Saturday
0.868606567,sample587-25818-20200501-1409.wav,I help you
0.736939907,sample235-25818-20200501-0213.wav,my pleasure
0.763016343,sample152-25818-20200501-1040.wav,and collision center
0.607053041,sample152-25818-20200501-1040.wav, toilet training center
0.692924321,sample123-25818-20200501-0941.wav,and also following
0.671082199,sample1031-25818-20200501-1110.wav,Germany comments.
0.6466887,sample1031-25818-20200501-1110.wav, Received something in terminating call 311 and 43
0.760599375,sample588-25818-20200501-1409.wav,last 49635
0.566565633,sample615-25818-20200501-0313.wav,all that located that is tucked behind the fire that's what
0.735913455,sample855-25818-20200501-0044.wav,Department outside will hear those noises Department of the door recall fire for a 4.3 or not
0.765290618,sample428-25818-20200501-0841.wav,next appointment available for 19 tangle call.
0.752899706,sample56-25818-20200501-1240.wav,cardiac disorders 1190 Adams Street Dorchester hedging 16 a cardiac disorder who recognized the Adams Street Dorchester your Xbox 3471 West 5th Street.
0.69605124,sample213-25818-20200501-0612.wav,return a lot of there's always brought stuff to get the car alarms on Broadway both of having a railroad bridge
0.720395267,sample1279-25818-20200501-1310.wav,so I have my calendar on Thursday
0.743874669,sample392-25818-20200501-1140.wav,for escape valve sprinkler investigate further
0.762432396,sample1247-25818-20200501-1310.wav,Alfa reta
0.706569552,sample1247-25818-20200501-1310.wav, Burger
0.467529386,sample68-25818-20200501-1240.wav,thank you for calling
0.842321694,sample1138-25818-20200501-1339.wav,plus you have a rolling protest leaving 1175 Soldiers Field Road supposed to make its way. He's in Ontario in and out of the cell phones and Lennox to leave it off for 1175 Soldiers Field Road most 35
0.867783546,sample275-25818-20200501-1509.wav,and the advantage to
0.655532122,sample4-25818-20200501-0413.wav,have a frequently will be applied down I put you on
0.831480026,sample163-25818-20200501-1040.wav,and
0.570331395,sample163-25818-20200501-1040.wav,4747
0.730039358,sample1018-25818-20200501-0343.wav,for contractors yes
0.697294176,sample96-25818-20200501-0941.wav,supportive sites are not. It's it's it's wild to be overhauling companies clear idea of second one will be on their way now.
0.770290554,sample112-25818-20200501-0941.wav,Nightfall was just going to say the same thing I'll give you a call in a minute log
0.60073936,sample720-25818-20200501-1210.wav,and that time
0.573922515,sample782-25818-20200501-0442.wav,sorry single since 2007
0.501281738,sample341-25818-20200501-0712.wav,this sensor.
0.704510093,sample1177-25818-20200501-0741.wav,just want to say I guess Logan. Now
0.635822952,sample1177-25818-20200501-0741.wav, before box
0.691813707,sample1207-25818-20200501-0741.wav,485 Louisville Avenue Dorchester your Xbox 1792 Blue Hill Ave Warren Street 07066
0.794377089,sample791-25818-20200501-0911.wav,and then your assignment a second alarm to
0.826942265,sample791-25818-20200501-0911.wav, thanks
0.693703115,sample507-25818-20200501-0113.wav,hold on
0.670217156,sample972-25818-20200501-0143.wav,I go by a street with a fix
0.816874266,sample311-25818-20200501-1509.wav,like we're entrance he wants
0.792495966,sample311-25818-20200501-1509.wav, 780 Albany Street you considered the evening for snakes and such I have that a one cleaners Bagless on Thursday 5:15 p.m.
0.655454159,sample824-25818-20200501-0911.wav,awesome to five games of the nineteen-fifties
0.76135385,sample16-25818-20200501-0413.wav,never notified same content on it
0.660481632,sample16-25818-20200501-0413.wav, no problem in route to the high school
0.830637991,sample640-25818-20200501-1439.wav,that's $12 Street Hyde Park ladder 28 a medical assistant $12 Street Hyde Park nearest box 3831 River and Ellis Street 1415
0.650250077,sample640-25818-20200501-1439.wav, that's what you always Street Apartment of my street address
0.768573105,sample751-25818-20200501-1210.wav,investigate motor vehicle does that vehicle come back slowly I actually just rented aspect stolen
0.618649364,sample751-25818-20200501-1210.wav, I will also will take you want to kind of make sure we have someone write a recovery sold
0.858408809,sample298-25818-20200501-1509.wav,it was a call-ahead all that cross the father was calling it in for her first twenty nine year old son suffers from bipolar from what to believe I believe his son from his face off of a call back no answer for class as a white male twenty nine years old where the blue light temperature gauge and embraced each of a hundred eighty pound clubs they have Davis appealed to 11279 Santa Claus
0.832644105,sample28-25818-20200501-0413.wav,407
0.485454947,sample28-25818-20200501-0413.wav, 107 Parsons
0.768207431,sample1149-25818-20200501-1339.wav,for a motor vehicle accident 1024 Massachusetts Avenue Roxbury engine 21 matter for a motor vehicle accident 1024 Massachusetts Avenue Roxbury 13
0.768489242,sample416-25818-20200501-1140.wav,you want them out there is a concern with anybody is in the market
0.6738078,sample1093-25818-20200501-0811.wav,Avenue West Roxbury 07 57
0.632283986,sample467-25818-20200501-0841.wav,yeah I'm going to pay for it
0.687942326,sample467-25818-20200501-0841.wav, thanks to follow up on a second alarm on snow Street going on sale some affordable to set an alarm for 6:40
0.713119507,sample467-25818-20200501-0841.wav, hi
0.764417708,sample1236-25818-20200501-1310.wav,a couple of meals writers producers attract
0.738526344,sample837-25818-20200501-0911.wav,the firefighter that we're finished recording to just want to know if someone can swing by the house and get him some extra like change of clothes and shoes off otherwise she also wanted to I don't know if we could stop by on the way
0.619205952,sample302-25818-20200501-1509.wav,besides probably exporting take
0.681239426,sample1287-25818-20200501-1310.wav,on a server Michigan is know his last name and I have an abscess has a picture
0.633854866,sample514-25818-20200501-0113.wav,for the morning
0.376021773,sample1225-25818-20200501-0542.wav,2019
0.674673378,sample258-25818-20200501-0213.wav,yes sir but it's beginning of Brooklyn channels at the beginning that would be great. Right by right now and you'll see at the Crab Shack would be a pull off the side and I'll give you a heads up from there
0.580255926,sample258-25818-20200501-0213.wav, we're going to stop me that
0.627160311,sample1053-25818-20200501-1110.wav,I've worked
0.798691869,sample962-25818-20200501-1011.wav,6 p.m. see but we're definitely critical some items that need to go supplies
0.828943551,sample1164-25818-20200501-1339.wav,Cafe murrayhill Street Anthony trifiletti Way Boston flatter one and a known medical Haverhill Street has Anthony whistle anyway Boston nearest box 1311 Hudson Street at Bristol Speedway 1335
0.758835614,sample34-25818-20200501-1240.wav,4th and eleven fifty hours in recent years Seventeen and twelve seconds
0.564215541,sample405-25818-20200501-1140.wav,welcome to Boston
0.647105932,sample405-25818-20200501-1140.wav, different location
0.783497751,sample1080-25818-20200501-0811.wav,16943 Morton Street Dorchester 1916 a seizure 943 Morton Street Dorchester your Xbox 354 Morton and call them Heroes 7:49
0.791353345,sample809-25818-20200501-0911.wav,have all members comes off of a rope
0.703148365,sample895-25818-20200501-0044.wav,Noritake that recovery not have around
0.814510345,sample653-25818-20200501-1439.wav,16 good afternoon. Did you guys transport yes
0.849654198,sample266-25818-20200501-0213.wav,can I help you
0.583229423,sample680-25818-20200501-1439.wav,73 stinking pizza I'll show you clips
0.722946405,sample680-25818-20200501-1439.wav, okay
0.790915847,sample381-25818-20200501-1140.wav,perfect man defile option codes to be responsible for companies responding about 1 5 7 1 kotak response box 1571
0.77298069,sample1189-25818-20200501-0741.wav,in 55 year old male with a settlement a dead set on my headset
0.503486097,sample229-25818-20200501-0213.wav,it turned out that kind of clarity
0.577335715,sample846-25818-20200501-0911.wav,Medical
0.704652488,sample846-25818-20200501-0911.wav, very sympathetic. The hospital I don't I
0.693097234,sample922-25818-20200501-0642.wav,stress 1 second Road Dorchester your Xbox 360 one one called Avatar Bird Street zero six thirty eight
0.717963934,sample606-25818-20200501-0313.wav,property self-created marginal on your legs relaxed moped behind fire
0.785234809,sample709-25818-20200501-0243.wav,"and as service that handles death calls going to have call from 276 North Beacon Street in a 25,000 hard of hearing person and one unknown and"
0.747044444,sample170-25818-20200501-1040.wav,have a to manually and coming
0.636866927,sample1254-25818-20200501-1310.wav,Broad Street Roxbury your Xbox 239 Hickman Longstreet 1248
0.770650327,sample878-25818-20200501-0044.wav,that area hear somebody crying in the back
0.611824155,sample877-25818-20200501-0044.wav,63 are out of whack
0.839358151,sample74-25818-20200501-1240.wav,visual enhancements of course
0.722546101,sample1124-25818-20200501-1339.wav,absolutely.
0.647888362,sample269-25818-20200501-1509.wav,for a known medical industry and Dearborn Street Roxbury nearest box 2126 Albany Street and argue constraints 1438
0.615308106,sample269-25818-20200501-1509.wav, Dearborn semester two people that
0.526105702,sample913-25818-20200501-0642.wav,our 2028 Ducati 5 + 5 losses in the lobby
0.681061089,sample141-25818-20200501-1040.wav,have it
0.678364873,sample594-25818-20200501-1409.wav,"so, how's of Maintenance and see how soon they can get a maintenance guy over"
0.753768921,sample706-25818-20200501-0243.wav,check on
0.719872713,sample849-25818-20200501-0911.wav,35 Greenwich Park for the week
0.709035635,sample434-25818-20200501-0841.wav,the 45 days kinda hard toe down to what calling Blue Bottle Water Filter part of the law library plays part so
0.778211951,sample434-25818-20200501-0841.wav, all right so the blue hill and walk tail auto service department okay baby
0.844150543,sample434-25818-20200501-0841.wav, 29 battery lettuce Carletta structure fire 39 snow street right NG 29 lateral epicondylitis a structure fire 39 snow off and frightened box 5193 Washington Street zero eight twenty-five
0.730196238,sample983-25818-20200501-0143.wav,607
0.682835937,sample983-25818-20200501-0143.wav, she smokes I have an easy CO2 active interest rate yourself a ABS or children vehicle please.
0.664888918,sample1265-25818-20200501-1310.wav,going as a vehicle
0.85666436,sample525-25818-20200501-0113.wav,on May first nineteen seventy-seven patrolman Jose like Syria was killed in the line of duty as you go about your tour of Duty today please remember the sacrifice of control and my Syria made 43 years ago today off and volume member in the hardships of family has endured all channels want to
0.598791778,sample333-25818-20200501-1509.wav,Lisa Pavia last will call back behind him not having
0.765134931,sample806-25818-20200501-0911.wav,66 you're assuming still Street command you have par-three as your accountability shoes car for Richie's car 9 second alarm
0.747565746,sample1062-25818-20200501-1110.wav,there's no alarm. He's coming to the nonsensical return alarm sounding outside companies returning 706
0.758043528,sample492-25818-20200501-0113.wav,Sunday
0.65451616,sample492-25818-20200501-0113.wav, but you know so what you want a female body
0.682475507,sample492-25818-20200501-0113.wav, yep.
0.475382,sample547-25818-20200501-1409.wav,that was the last question
0.777042091,sample192-25818-20200501-1040.wav,front of twenty Springfield and there's a whole bunch of tracks when someone ripped it open and they're trying all over the front of the v20
0.596793354,sample192-25818-20200501-1040.wav,20
0.538215816,sample773-25818-20200501-0442.wav,to fall back on.
0.728520572,sample579-25818-20200501-1409.wav,and in a group home thank you again for sale
0.719158947,sample1106-25818-20200501-0811.wav,all updated. 11:00 to terminate line of command update terminated grocery list
0.847050965,sample445-25818-20200501-0841.wav,39 Hill Street light engine 22 ladder 26 second alarm a structure fire 39 snow Street Fighters nearest box 5193 Washington is so extreme nearly Thirty
0.606797099,sample662-25818-20200501-1439.wav,PLS
